ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
They were later beaten to death and their bodies thrown into a well.,model they were later beaten to death and their bodies thrown into a well.,0,0,0,0.15384615384615385,0.10294117647058823
"When he left to join the Bush White House, the magazine was shuttered.","model when he left to join the bush white house, the magazine was shuttered.",0,0,0,0.38461538461538464,0.14285714285714285
"Toynbee considered few laws universally true, such as the law of diminishing returns.","model <br>toynbee considered few laws universally true, such as the law of diminishing returns.",0,0,0,0.15384615384615385,0.12941176470588237
"""Because I've always heard about them,"" the boy answered, saying nothing about his dream.","model ""they've always heard about them,"" the boy answered, saying nothing about his dream.",0,0,0,0.14285714285714285,0.11235955056179775
"Then, taking his sheep, he walked away.","model then, taking his sheep, he walked away.",0,0,0,0.2857142857142857,0.1794871794871795
Do you think your boyfriend is cheating on you?,model do you think your boyfriend is cheating on you?,0,0,0,0.2222222222222222,0.14893617021276595
"Jeez, you look stoned!","model geez, you look stoned.",1,1,1,0.75,0.36363636363636365
"They're silly, their buckets are over there behind mine.",model they're silly; their buckets are over there behind mine.,1,0,0,0.3333333333333333,0.14285714285714285
"Shatterstar, along with X-Force and Arize defeated the Scheduler and his followers.","model shatterstar, along with x-force and arise, defeated the scheduler and his followers.",0,0,0,0.4166666666666667,0.1566265060240964
Hundreds of yelling people are swarming into the park like locusts!,model hundreds of yelling people are swarming into the park like locusts.,1,0,0,0.2727272727272727,0.11940298507462686
The station is south east of Manchester Piccadilly towards Stockport.,model the station is south-east of manchester piccadilly towards stockport.,0,0,0,0.7,0.15942028985507245
Then I don't get paid.,model then i don't get paid.,0,0,0,0.6,0.36363636363636365
Go into your dance!,model go into your dance.,0,0,0,0.75,0.42105263157894735
Don't be an idiot!,model don't be an idiot.,1,1,1,0.75,0.4444444444444444
I prefer to ride a taxi rather than train to go to the airport.,model i prefer to ride a taxi rather than a train to go to the airport.,0,0,0,0.21428571428571427,0.14285714285714285
"Tied up and defenseless, the dealer rapes her and leaves.","model <br>tied up and defenseless, the dealer rapes her and leaves.",0,1,1,0.2,0.19298245614035087
But one can picture the scene.,model but one can picture the scene.,0,0,0,0.3333333333333333,0.23333333333333334
What idiot wrote this total drivel?,model what idiot wrote this total drivel?,1,1,1,0.3333333333333333,0.2
"One afternoon, one of his servants fell ill, and it appeared that he would die.","model one afternoon, one of his servants fell ill, and it appeared that he would die.",0,0,0,0.13333333333333333,0.08860759493670886
Don't be a pessimist!,model don't be a pessimist!,1,1,1,0.5,0.3333333333333333
Don't be a pessimist!,model don't be a pessimist.,1,0,0,0.75,0.38095238095238093
zero,model zero.,0,0,0,2.0,1.75
The poem described Italian soldiers as flamboyant prostitutes.,"model the poem described italian soldiers as ""flamboyant prostitutes"".",1,0,0,0.625,0.16129032258064516
Don't get your knickers in a twist,model don't get your knickers in a twist.,1,1,1,0.42857142857142855,0.23529411764705882
Those people are kick-ass samba dancers!,model those people are kick-ass samba dancers.,0,1,1,0.5,0.2
The fool flew all the way up here in a blizzard.,model the fool flew all the way up here in a blizzard.,1,0,0,0.18181818181818182,0.14583333333333334
"Darling, we've run out of avocados!","model darling, we have run out of avocados.",0,0,0,0.8333333333333334,0.3142857142857143
Don't be so silly!,model don't be so silly!,1,1,1,0.5,0.3888888888888889
A woman playing bass guitar on stage with her band.,model a woman playing bass guitar on stage with her band.,0,0,0,0.2,0.13725490196078433
"Go to school, young man, or you will face a truancy charge!","model go to school, young men, or you will face a truancy charge.",0,0,0,0.3333333333333333,0.15254237288135594
"Oh, for goodness sake, go away and boil your head, Bertie!","model ""oh, for goodness' sake, go away and boil your head, bertie!""",0,1,1,0.36363636363636365,0.1896551724137931
It was the act of a hound and a stinker.,model it was the act of a hound and a stinker.,0,1,1,0.2,0.175
See you in the funny papers.,model see you in the funny papers.,0,0,0,0.3333333333333333,0.25
what can I do now?,model what can i do now?,0,0,0,0.4,0.3888888888888889
This amused and stimulated her.,model this amused and stimulated her.,0,0,0,0.4,0.22580645161290322
The everlasting Jew the wandering Jew.,"model the everlasting jew, the wandering jew.",0,0,0,0.6666666666666666,0.2631578947368421
It takes two to have an argument.,model it takes two to have an argument.,0,0,0,0.2857142857142857,0.21212121212121213
You've got the brain of a pancake.,model you've got the brain of a pancake.,1,1,1,0.2857142857142857,0.20588235294117646
The Town contains Cazenovia Lake.,model the town contains casanovia lake.,0,0,0,1.0,0.36363636363636365
I can't think of any reason why she was killed.,"model ""i can't think of any reason why she was killed.""",0,0,0,0.3,0.19148936170212766
"Of the four songs, ""She Speeds"", was to become a hallmark song.","model of the four songs, ""she speeds"" was to become a hallmark song.",0,0,0,0.3333333333333333,0.15873015873015872
"The grim reaper is waiting for you, reckless driver!","model ""the grim reaper is waiting for you, reckless driver!""",1,0,0,0.3333333333333333,0.17307692307692307
"Alice, who the fuck is Bob?","model ""alice, who the f*** is bob?""",1,1,1,0.6666666666666666,0.48148148148148145
Then a man approached.,model then a man approached.,0,0,0,0.5,0.3181818181818182
Not what you'd call rich.,model not what you'd call rich.,0,0,0,0.4,0.28
"You are positively soulless, he said savagely.","model ""you are positively soulless,"" he said savagely.",1,1,1,0.42857142857142855,0.1956521739130435
Cry havoc and let slip the dogs of war,"model cry havoc, and let slip the dogs of war.",0,0,0,0.4444444444444444,0.23684210526315788
You get out of here quick.,model you get out of here quick.,0,0,0,0.3333333333333333,0.2692307692307692
Your behavior is embarrassing; go learn the art of social intercourse!,"model ""your behavior is embarrassing. go learn the art of social intercourse.""",1,0,0,0.36363636363636365,0.15714285714285714
A bully is always a coward.,model a bully is always a coward.,1,1,1,0.3333333333333333,0.25925925925925924
"It was then that he came up with ""Salad Days"" with Dorothy Reynolds.","model it was then that he came up with ""salad days"" with dorothy reynolds.",0,0,0,0.46153846153846156,0.16176470588235295
"Initially benefits were paid weekly, in cash, at the Employment Exchange.",model initially benefits were paid weekly in cash at the employment exchange.,0,0,0,0.5454545454545454,0.1506849315068493
Adam is a crook.,model adam is a crook.,1,1,1,0.5,0.4375
"Jerk the cord, and out tumbles the gold.","model jerk the cord, and out tumbles the gold.",0,0,0,0.25,0.175
A crowd of people stood around the fountain.,model a crowd of people stood around the fountain.,0,0,0,0.25,0.1590909090909091
"""Fatima,"" the girl said, averting her eyes.","model ""fatima,"" the girl said, averting her eyes.",0,0,0,0.2857142857142857,0.16279069767441862
He was drafted in the third round by the New York Yankees.,model he was drafted in the third round by the new york yankees.,0,0,0,0.4166666666666667,0.1724137931034483
But it was only an image of its former self.,model but it was only an image of its former self.,0,0,0,0.2,0.1590909090909091
Get your guns out.,model get your guns out.,0,1,1,0.5,0.3888888888888889
His study of Blake's poetry was a major contribution.,model his study of blake's poetry was a major contribution.,0,0,0,0.3333333333333333,0.1509433962264151
Why don't you shut up!,model why don't you shut up?,1,1,1,0.6,0.36363636363636365
"By the end of August, all Forth and Towne stores had ceased operating.","model by the end of august, all the fourth and town stores had ceased operating.",0,0,0,0.46153846153846156,0.22857142857142856
"Television can make you dumb, but it can also be good education.","model television can make you dumb, but it can also be good education.",0,0,0,0.16666666666666666,0.109375
"""That's never happened to me,"" the boy said.","model ""that's never happened to me,"" the boy said.",0,0,0,0.25,0.1590909090909091
I was expecting you.,model i was expecting you.,0,0,0,0.5,0.35
The northern part of the county is situated within the Ridge-and-Valley Appalachians.,model the northern part of the county is situated within the ridge and valley appalachians.,0,0,0,0.5,0.1411764705882353
Hundreds of yelling people are swarming into the park like locusts!,model hundreds of yelling people are swarming into the park like locusts.,1,0,0,0.2727272727272727,0.11940298507462686
His face carried an expression of surprise or concern.,model his face carried an expression of surprise or concern.,0,0,0,0.2222222222222222,0.12962962962962962
"It is a large, visible dip in between the neck and the collarbone.","model there is a large, visible dip in between the neck and the collarbone.",0,0,0,0.15384615384615385,0.15151515151515152
Don't be a pessimist!,model don't be a pessimist!,1,1,1,0.5,0.3333333333333333
That woman stole my purse!,model that woman stole my purse.,0,0,0,0.6,0.3076923076923077
Please check the inside leg measurement,model please check the inside leg measurement.,0,0,0,0.5,0.20512820512820512
No doubt the impact had caused a flash of fire.,model <br>no doubt the impact had caused a flash of fire.,0,0,0,0.2,0.23404255319148937
They sent them to the United States.,model they send them to the united states.,0,0,0,0.7142857142857143,0.2777777777777778
Don't try to teach your grand-mother to suck eggs.,model don't try to teach your grandmother to suck eggs.,0,1,1,0.3333333333333333,0.16
Then you'll die in the midst of trying to realize your destiny.,model then you'll die in the midst of trying to realize your destiny.,0,1,1,0.16666666666666666,0.1111111111111111
"Our family always hated cats: nasty, low, vulgar things!","model <br>our family always hated cats—nasty, low, vulgar things.",1,0,0,0.5555555555555556,0.25
"After the musical, you're anybody's fool, he insists.","model after the musical ""you're anyone's fool,"" he insists.",1,1,1,0.75,0.24528301886792453
I'll be right here.,model i'll be right here.,0,0,0,0.5,0.3684210526315789
That insane android continues to ignore me.,model that insane android continues to ignore me.,1,0,0,0.2857142857142857,0.16279069767441862
"Penny wise, pound foolish.","model penny wise, pound foolish.",1,1,1,0.5,0.2692307692307692
Chafee was one of the few Republicans to support strict gun control laws.,model <br>sheffey was one of the few republicans to support strict gun control laws.,0,0,0,0.23076923076923078,0.2054794520547945
I locked eyes with a fish in the tank.,model i locked eyes with a fish in the tank.,0,0,0,0.2222222222222222,0.18421052631578946
The wise shall understand.,model the wise shall understand.,0,0,0,0.5,0.2692307692307692
This is a summary of country name etymologies.,model this is a summary of country name etymologies.,0,0,0,0.25,0.15217391304347827
"The grim reaper is waiting for you, reckless driver!","model the grim reaper is waiting for you, reckless driver!",1,0,0,0.2222222222222222,0.1346153846153846
"Ketel One is produced by the Nolet Distillery in Schiedam, the Netherlands.","model ketal one is produced by the nolet distillery in schiedam, the netherlands.",0,0,0,0.5833333333333334,0.17333333333333334
Thieves who rob friends deserve jail.,model <br> thieves who rob friends deserve jail.,0,1,1,0.5,0.32432432432432434
"You're a devil for fighting, and will surely win.","model you're a devil for fighting, and will surely win.",1,1,1,0.2222222222222222,0.14285714285714285
There's a group of unruly teens bumming around in your garden.,model there's a group of unruly teens bombing around in your garden.,1,0,0,0.2727272727272727,0.14516129032258066
"Those women are all card sharks, don't be fooled.","model those women are all card sharks, don't be fooled.",1,0,0,0.2222222222222222,0.14285714285714285
"Ah, I had forgotten, he exclaimed.","model ""ah, i had forgotten!"" he exclaimed.",0,0,0,0.6666666666666666,0.3235294117647059
Your behavior is embarrassing; go learn the art of social intercourse!,"model ""your behavior is embarrassing; go learn the art of social intercourse.""",1,0,0,0.2727272727272727,0.14285714285714285
Students are also able to double major and earn a degree from Emory College.,model students are also able to double major and earn a degree from emory college.,0,0,0,0.2857142857142857,0.11842105263157894
Murder is very rude.,model murder is very rude.,0,0,0,0.5,0.35
"Tyler, do you remember when I gave you that note?","model tyler, do you remember when i gave you that note?",0,0,0,0.3,0.16326530612244897
"A number of tiny craterlets mark the interior surface, particularly in the southwest quadrant.","model a number of tiny craterlets mark the interior surface, particularly in the southwest quadrant.",0,0,0,0.14285714285714285,0.07446808510638298
The baby puts his right foot in his mouth.,model the baby puts his right foot in his mouth.,0,1,1,0.2222222222222222,0.16666666666666666
Don't blow your own trumpet.,model don't blow your own trumpet!,0,1,1,0.6,0.2857142857142857
A fool uttereth all his mind.,model a fool uttereth all his mind.,0,1,1,0.3333333333333333,0.2413793103448276
"What do you expect from a pig, but a grunt?",model what do you expect from a pig but a grunt?,0,1,1,0.3,0.18604651162790697
Something smells around here.,model something smells around here.,0,0,0,0.5,0.2413793103448276
"In spite of this, I still believed that there were men in Mars.","model in spite of this, i still believed that there were men in mars.",0,0,0,0.3076923076923077,0.14285714285714285
This is sometimes called the Gedult Opening.,"model this is sometimes called the ""g-delt opening"".",0,0,0,0.5714285714285714,0.29545454545454547
"The boy began again to read his book, but he was no longer able to concentrate.","model the boy began again to read his book, but he was no longer able to concentrate.",0,0,0,0.125,0.08860759493670886
It?ós important to me to keep the Internet healthy.,model it's important to me to keep the internet healthy.,0,0,0,0.3333333333333333,0.19607843137254902
"Meetings are held Monday nights, and the entire student body is welcome to attend.","model <br>meetings are held monday nights, and the entire student body is welcome to attend.",0,0,0,0.21428571428571427,0.14634146341463414
He also co-owned a thoroughbred horse agistment facility.,model he also co-owned a thoroughbred horse adjustment facility.,0,0,0,0.375,0.17543859649122806
Your behavior is embarrassing; go learn the art of social intercourse!,"model ""your behavior is embarrassing. go learn the art of social intercourse.""",1,0,0,0.36363636363636365,0.15714285714285714
"Geographically and culturally, many of the municipalities are enclaves in the middle of provinces.","model <div>geographically and culturally, many of the municipalities are enclaves in the middle of provinces.</div>",0,0,0,0.21428571428571427,0.1836734693877551
Why can't I skip this damn intro?,model why can't i skip this damn intro?,1,1,1,0.42857142857142855,0.24242424242424243
"Those women are all card sharks, don't be fooled.","model ""those women are all card sharks; don't be fooled!""",1,0,0,0.4444444444444444,0.22448979591836735
The rest of you get in here and riot!,model the rest of you get in here and riot!,0,1,1,0.2222222222222222,0.1891891891891892
"Properly performed, blood will flow freely and death will occur within seconds.","model properly performed, blood will flow freely, and death will occur within seconds.",0,1,1,0.25,0.10126582278481013
"""What a load of trash"", Sarah opined.","model ""what a load of trash,"" sarah opined.",1,1,1,0.5714285714285714,0.2702702702702703
And how do you think I can help lure him out?,"model ""how do you think i can help lure him out?""",0,0,0,0.36363636363636365,0.15555555555555556
Lionel Powers and Julian Messenger are filthy rich men with dirty family secrets.,model <br>lionel powers and julian messenger are filthy rich men with dirty family secrets.,1,1,1,0.38461538461538464,0.1728395061728395
He is a scoundrel.,model he is a scoundrel!,1,1,1,0.75,0.4444444444444444
Better be ignorant than obstinate.,model better be ignorant than obstinate.,0,0,0,0.4,0.20588235294117646
Is he a drunkard or what?,"model ""is he a drunkard at all?""",1,0,0,0.6666666666666666,0.6
And he had shown himself a fool.,model and he had shown himself a fool.,1,1,1,0.2857142857142857,0.21875
This chart was drawn by George Holt Henshaw.,model <br>the chart was drawn by george holt henshaw.,0,0,0,0.625,0.36363636363636365
"This oscillation is called ""nutation"".",model this oscillation is called nutation.,0,0,0,0.6,0.23684210526315788
"She then plunges Roman's knife into his chest, apparently killing him.","model <br>she then plunges roman's knife into his chest, apparently killing him.",0,0,0,0.2727272727272727,0.17142857142857143
"You'll live, and you'll learn that a man shouldn't be so stupid.","model you'll live, and you'll learn that a man shouldn't be so stupid.",0,1,1,0.16666666666666666,0.109375
"Yesterday, he went to an STD clinic to test for herpes.","model yesterday, he went to an std clinic to test for herpes.",0,1,1,0.2727272727272727,0.18181818181818182
What have I done?,model what have i done?,0,0,0,0.75,0.47058823529411764
I'd die for either of you.,model i'd die for either of you.,0,0,0,0.3333333333333333,0.2692307692307692
Your behavior is embarrassing; go learn the art of social intercourse!,"model ""your behavior is embarrassing; go learn the art of social intercourse.""",1,0,0,0.2727272727272727,0.14285714285714285
"One afternoon, one of his servants fell ill, and it appeared that he would die.","model one afternoon, one of his servants fell ill, and it appeared that he would die.",0,0,0,0.13333333333333333,0.08860759493670886
Keep your mouth shut and your eyes open.,model keep your mouth shut and your eyes open.,0,1,1,0.25,0.175
You get somebody else to wash the diapers.,model you get somebody else to wash the diapers.,0,1,1,0.25,0.16666666666666666
I don't know; we'll just have to suck it and see,"model ""i don't know; we'll just have to suck it and see.""",0,1,1,0.2727272727272727,0.20833333333333334
Desogestrel is a progestogen.,model desogestrel is a progestin.,0,0,0,0.75,0.3448275862068966
"""What a load of trash"", Sarah opined.","model ""what a load of trash!"" sarah opined.",1,1,1,0.5714285714285714,0.2702702702702703
He is mad as some March hatters.,model he is mad as some more chatters.,1,0,0,0.5714285714285714,0.375
"No, I asked Pamela and Mark for directions before I left.","model no, i asked pamela and mark for directions before i left.",0,0,0,0.5454545454545454,0.19298245614035087
I think you're crazy.,model i think you're crazy.,1,1,1,0.5,0.3333333333333333
It is located on the Atlantic Coast north of Catumbela Estuary.,model it is located on the atlantic coast north of gatun lake.,0,0,0,0.5454545454545454,0.3333333333333333
A peasant farmer named Gordias drove into town on an ox-cart.,model <br>the peasant farmer named gordias drove into town on a oxcart.,0,0,0,0.45454545454545453,0.26229508196721313
"During the Lavender Scare, Joseph McCarthy used accusations of homosexuality as a smear tactic.","model <div>during the lavender scare, joseph mccarthy used accusations of homosexuality as a smear tactic.</div>",0,0,0,0.5,0.24210526315789474
"Television can make you dumb, but it can also be good education.","model television can make you dumb, but it can also be good education.",0,0,0,0.16666666666666666,0.109375
The group's members compose or arrange most of the songs that they perform.,model the group's members compose or arrange most of the songs that they perform.,0,0,0,0.15384615384615385,0.09333333333333334
As a medical student he was active in the movement for independence.,"model as a medical student, he was active in the movement for independence.",0,0,0,0.25,0.11764705882352941
And now she lies murdered for a reward!,model and now she lies murdered for a reward!,0,1,1,0.25,0.1794871794871795
"A current of love rushed from his heart, and the boy began to pray.","model a current of love rushed from his heart, and the boy began to pray.",0,0,0,0.14285714285714285,0.1044776119402985
The house of his birth is now a small museum.,model <br>the house of his birth is now a small museum.,0,0,0,0.2,0.24444444444444444
Could you provide an example of a realistic scenario?,model could you provide an example of a realistic scenario?,0,0,0,0.2222222222222222,0.1320754716981132
A bully is always a coward.,model a bully is always a coward.,1,1,1,0.3333333333333333,0.25925925925925924
You don't have to sign anything.,model you don't have to sign anything.,0,0,0,0.3333333333333333,0.21875
There's a group of unruly teens bumming around in your garden.,model there's a group of unruly teens loitering around in your garden.,1,0,0,0.2727272727272727,0.20967741935483872
"In Athens, it was only produced rarely; figural decoration was even rarer.",model <br>at athens it was only produced rarely; figural decoration was even rarer.,0,0,0,0.25,0.1891891891891892
The channel currently shares the same logo as its American counterpart.,"model <div style=""text-align: left;"">the channel currently shares the same logo as its american counterpart.</div>",0,0,0,0.5454545454545454,0.6338028169014085
"See: List of cities in South Dakota, List of townships in South Dakota.","model see list of cities in south dakota, list of townships in south dakota.",0,0,0,0.6153846153846154,0.18309859154929578
Because of that some researchers tend to classify it as Eastern South Slavic.,"model because of that, some researchers tend to classify it as eastern south slavic.",0,0,0,0.46153846153846156,0.14285714285714285
"""Did you learn anything?"" the Englishman asked, eager to hear what it might be.","model ""did you learn anything?"" the englishman asked, eager to hear what it might be.",0,0,0,0.21428571428571427,0.10126582278481013
You've got the brain of a pancake.,model you've got the brain of a pancake.,1,1,1,0.2857142857142857,0.20588235294117646
"You are a hypocrite, too, are you?","model you are a hypocrite, too, are you?",1,1,1,0.2857142857142857,0.20588235294117646
"The grace notes were sung perfectly by the soprano, but badly by the alto","model the grace notes were sung perfectly by the soprano, but badly by the alto.",0,0,0,0.21428571428571427,0.1095890410958904
Kell's business partner was W. O. Anderson.,model <div>kel's business partner was w. o. anderson.</div>,0,0,0,0.7142857142857143,0.46511627906976744
The current chief is Elizabeth Sutherland who holds the title Countess of Sutherland.,"model the current chief is elizabeth sutherland, who holds the title countess of sutherland.",0,0,0,0.46153846153846156,0.1411764705882353
Do you understand me?,model do you understand me?,0,0,0,0.5,0.3333333333333333
DonÔÇÖt be a fool!,model don't be a fool.,1,1,1,0.75,0.5555555555555556
"He was something of a sickly child by all accounts, never made it past his fourth birthday.","model he was something of a sickly child, by all accounts, never made it past his fourth birthday.",0,0,0,0.17647058823529413,0.08791208791208792
"Somebody should eat the mango, I guess it is me.",model somebody should eat the mango. i guess it's me.,0,0,0,0.6,0.22916666666666666
"The mouthparts of tardigrades, diptera and aphids are also called stylets.","model the mouthparts of tardigrades, diptera, and arthropods are also called stylets.",0,0,0,0.36363636363636365,0.1891891891891892
"Darling, we've run out of avocados!","model darling, we've run out of avocados.",0,0,0,0.5,0.22857142857142856
Cameron had proved to New Zealanders he was a fighting general.,model <br>cameron had proved to new zealanders he was a fighting general.,0,0,0,0.36363636363636365,0.20634920634920634
You have dilated pupils.,model you have dilated pupils.,0,0,0,0.5,0.2916666666666667
He is a scoundrel.,model he is a scoundrel.,1,1,1,0.5,0.3888888888888889
Better use heat resistant gloves when you take the bricks out of the furnace.,model <br>better use heat-resistant gloves when you take the bricks out of the furnace.,0,0,0,0.2857142857142857,0.15584415584415584
Jim thinks it's Morgan.,model <br>jim thinks it's morgan.,0,0,0,0.75,0.5217391304347826
Beasts get fat by change of pastures,model beests get fat by change of pastures.,0,0,0,0.42857142857142855,0.25
Take your paws off me!,model take your paws off me.,1,0,0,0.6,0.36363636363636365
You've got lipstick all over your mouth.,model you've got lipstick all over your mouth.,0,0,0,0.2857142857142857,0.175
"The new city, Gibellina Nuova, was rebuilt some distant from the old one.","model <br>the new city, gibellina nuova, was rebuilt some distance from the old one.",0,0,0,0.38461538461538464,0.2054794520547945
Peter David and Alan Grant wrote separate novelizations of the film.,model peter david and alan grant wrote separate novelizations of the film.,0,0,0,0.45454545454545453,0.14705882352941177
How in hell did he know it was you in the dark.,model how in hell did he know it was you in the dark?,1,1,1,0.25,0.1702127659574468
"Can you find me work, Stairway to Heaven?","model can you find me work, stay away to heaven?",0,0,0,0.625,0.2926829268292683
"It was all gone now, I remembered, getting up from the fire.","model ""it was all gone now,"" i remembered, getting up from the fire.",0,0,0,0.3333333333333333,0.16666666666666666
United joined the Southern Football League as crowds for Town matches dwindled.,model united joined the southern football league as crowds for town matches dwindled.,0,0,0,0.5,0.13924050632911392
He who wronged you will hate you.,model he who wronged you will hate you.,0,1,1,0.2857142857142857,0.21212121212121213
Frank then returns with the money.,model frank then returns with the money.,0,0,0,0.3333333333333333,0.20588235294117646
Down with the kids,model down with the kids!,0,0,0,0.75,0.4444444444444444
"""You're the one who may die,"" the alchemist said.","model ""you're the one who may die,"" the alchemist said.",0,1,1,0.2222222222222222,0.14285714285714285
The two deadly accidents occurred with leased aircraft.,model the two deadly accidents occurred with leased aircraft.,0,0,0,0.25,0.12727272727272726
"The first critical editions of the ""Codex Manesse"" appeared in the early nineteenth century.",model the first critical editions of the codex manesse appeared in the early nineteenth century.,0,0,0,0.2857142857142857,0.11956521739130435
Why can't I skip this damn intro?,model why can't i skip this damn intro?,1,1,1,0.42857142857142855,0.24242424242424243
Distance matrices can also be used to generate phylogenetic trees.,"model <div style=""text-align: justify;"">distant matrices can also be used to generate phylogenetic trees.</div>",0,0,0,0.5,0.7272727272727273
Don't be so silly!,model don't be so silly.,1,1,1,0.75,0.4444444444444444
DonÔÇÖt be a fool!,model don't be a fool!,1,1,1,0.5,0.5
He is a raging alcoholic.,model he is a raging alcoholic.,1,1,1,0.4,0.28
It was noted for its size and attractive appearance.,model it was noted for its size and attractive appearance.,0,0,0,0.2222222222222222,0.1346153846153846
Her niece is a diabetic.,model her niece is a diabetic.,0,0,0,0.4,0.2916666666666667
The approximation here is normally described as generators and relations.,model <br>the approximation here is normally described as generators and relations.,0,0,0,0.2,0.1506849315068493
Typography includes the arrangement of letterforms designed for metal print or computer.,model typography includes the arrangement of letterforms designed for metal print or computer.,0,0,0,0.16666666666666666,0.07954545454545454
I often wish you weren't such a stinker.,"model ""i often wish you weren't such a stinker.""",1,1,1,0.375,0.225
It came about in this way.,model it came about in this way.,0,0,0,0.3333333333333333,0.2692307692307692
"""What a load of trash"", Sarah opined.","model ""what a load of trash!"" sarah appended.",1,1,1,0.7142857142857143,0.3783783783783784
We've been taken for a lot of suckers!,model we've been taken for a lot of suckers.,0,1,1,0.375,0.21052631578947367
I accuse this man of being a faker!,model i accuse this man of being a faker.,1,0,0,0.375,0.22857142857142856
"However, Ozymandias' monster ultimately kills the gang leader that murdered Hollis.","model however, izanami's monster ultimately kills the gang leader that murdered hollis.",0,0,0,0.36363636363636365,0.18072289156626506
The very idea of it was preposterous.,model <br>the very idea of it was preposterous.,0,0,0,0.2857142857142857,0.2972972972972973
They recorded several comedy albums and appeared on numerous television series.,model they recorded several comedy albums and appeared on numerous television series.,0,0,0,0.18181818181818182,0.08860759493670886
Someone set fire to the trash.,model someone set fire to the trash.,0,1,1,0.3333333333333333,0.23333333333333334
"Alice, who the fuck is Bob?","model ""alice? who the fuck is bob?""",1,1,1,0.5,0.4074074074074074
The someone else was Paul Wolfowitz.,"model <br>the ""someone else"" was paul wohlfeilwitz.",0,0,0,1.0,0.5277777777777778
It can be improved; I know that.,model it can be improved; i know that.,0,0,0,0.42857142857142855,0.25
This monument was known throughout the Genesee Forests as 'The Painted Post.,model this monument was known throughout the genesee forests as the painted post.,0,0,0,0.5833333333333334,0.17105263157894737
"Jeez, you look stoned!","model geez, you look stunned!",1,0,0,0.75,0.4090909090909091
"Our bitch had puppies, do you want one?","model our bitch had puppies, do you want one?",0,1,1,0.25,0.1794871794871795
"Alice, who the fuck is Bob?","model alice, who the fuck is bob?",1,1,1,0.5,0.2962962962962963
What good is money to you if you're going to die?,model what good is money to you if you're going to die?,0,1,1,0.18181818181818182,0.14285714285714285
"Jerk the cord, and out tumbles the gold.",model jerk the cord and out tumbles the gold.,0,1,1,0.375,0.2
Let me talk to him.,model let me talk to him.,0,0,0,0.4,0.3684210526315789
How about that check?,model how about that check?,0,0,0,0.5,0.3333333333333333
"Gray horses, whose hair coats become white as they age, are much more common.","model <br>gray horses, whose hair coats become white as they age, are much more common.",0,0,0,0.14285714285714285,0.14285714285714285
He is a scoundrel.,model he's a scoundrel.,1,1,1,0.5,0.3888888888888889
Out of the mouths of babes.,model out of the mouths of babes.,0,1,1,0.3333333333333333,0.25925925925925924
This horse has more than one horse power.,model this horse has more than one horsepower.,0,0,0,0.5,0.1951219512195122
It is native to Madagascar and other islands in the Indian Ocean.,model it is native to madagascar and other islands in the indian ocean.,0,0,0,0.4166666666666667,0.15384615384615385
A set of recommendations for using them is available at freedesktop dot org.,model a set of recommendations for using them is available at freedesktop.org.,0,0,0,0.38461538461538464,0.15789473684210525
Therefore it may only be possible to self-archive the pre-print of the article.,"model therefore, it may only be possible to self-archive the preprint of the article.",0,0,0,0.23076923076923078,0.11392405063291139
The King broadcast to the nation.,model <div>the king broadcast to the nation.</div>,0,0,0,0.6666666666666666,0.5757575757575758
The new entities would ensure a complete market foothold.,model the new entities would ensure a complete market foothold.,0,0,0,0.2222222222222222,0.12280701754385964
They have also performed all six sections of the song at sound checks.,model they have also performed all six sections of the song at sound checks.,0,0,0,0.15384615384615385,0.1
"You're a devil for fighting, and will surely win.","model you're a devil for fighting, and will surely win.",1,1,1,0.2222222222222222,0.14285714285714285
I won't give your niece a lollipop if she gets naughty again.,"model ""i won't give your niece a lollipop if she gets naughty again.""",0,1,1,0.25,0.14754098360655737
What do you mean to do?,model what do you mean to do?,0,0,0,0.3333333333333333,0.30434782608695654
Somebody's going to get hurt!,model somebody's going to get hurt.,0,0,0,0.6,0.27586206896551724
"Penny wise, pound foolish.","model penny wise, pound foolish.",1,1,1,0.5,0.2692307692307692
You've got the brain of a pancake.,model you've got the brain of a pancake.,1,1,1,0.2857142857142857,0.20588235294117646
I told you to have the ice box fixed.,model i told you to have the icebox fixed.,0,0,0,0.4444444444444444,0.21621621621621623
"Jeez, you look stoned!","model <br>jezzy, you look stoned.",1,0,0,0.75,0.5909090909090909
"Darling, we've run out of avocados!","model darling, we've run out of avocados.",0,0,0,0.5,0.22857142857142856
"Having already spent his share, Hooker pays Snyder in counterfeit bills.","model having already spent his share, hooker pays snyder in counterfeit bills.",0,0,0,0.36363636363636365,0.125
My children are all scoundrels.,model my children are all scoundrels.,1,1,1,0.4,0.22580645161290322
Come on! Don't be such a slowcoach!,"model come on, don't be such a slowcoach!",1,1,1,0.5714285714285714,0.2571428571428571
"Maybe we're all that way, the boy mused.","model ""maybe we're all that way,"" the boy mused.",0,0,0,0.375,0.225
"In his hand, he grasped a snake by the tail.",model in his hand he grasped a snake by the tail.,0,0,0,0.3,0.18181818181818182
The fool flew all the way up here in a blizzard.,model the fool flew all the way up here in a blizzer.,1,1,1,0.2727272727272727,0.1875
The weather in Finland sucks.,model the weather in finland sucks.,1,1,1,0.6,0.27586206896551724
